handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_7c32304d-53cd-9185-23aa-00509dfcb26e,Product,Boquilla Drake «Master Series Jerry Bergonzi Early Babbit» Saxo Tenor,"<p>Este modelo ha sido desarrollado a través de una estrecha colaboración entre <strong>Aaron Drake y Jerry Bergonzi</strong>.&nbsp; Ha tardado más de dos años en refinar los diversos elementos de diseño incorporados en este modelo.&nbsp; El diseño fundamental se basa en principios personales de Jerry en las ""<strong>Early Babbit</strong>"" ""EB"".&nbsp; El deflector clásico en forma de ""crescente"" pasa a un contorno de piso recalibrado y, en última instancia, a una cámara grande redonda.&nbsp; La punta y los rieles laterales están acabados según las especificaciones exactas que Jerry prefiere - este contorno ligeramente más ancho ayuda a generar un espesor y estabilidad en el sonido y el ataque.</p><p>&nbsp;</p><p>Cada boquilla está terminada a mano&nbsp;por <strong>Aaron Drake</strong>.</p><p>Incluye abrazadera, boquillero, funda de terciopelo y caja de resina.</p>",c7f112_9799566bbd0247c8bb530b71050236e5~mv2.jpg;c7f112_1520dde6244243609b67c71e5828a0dd~mv2.jpg;c7f112_e5b05835d69e473489182a185f6e00f0~mv2.jpg;c7f112_ae7e91242c4549e58601f49d77d84a10~mv2.jpg,Boquillas Saxo Tenor,,,425.0,,true,PERCENT,0.0,InStock,,,Abertura,DROP_DOWN,7*;8;8*;9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drake
product_7c32304d-53cd-9185-23aa-00509dfcb26e,Variant,,,,,,,,,true,,,InStock,,,,,8*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7c32304d-53cd-9185-23aa-00509dfcb26e,Variant,,,,,,,,,true,,,InStock,,,,,7*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7c32304d-53cd-9185-23aa-00509dfcb26e,Variant,,,,,,,,,true,,,InStock,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7c32304d-53cd-9185-23aa-00509dfcb26e,Variant,,,,,,,,,true,,,InStock,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ef9a6092-1b4e-d386-b31a-70ec2b4fc29a,Product,Boquilla Drake «Master Series Jerry Bergonzi Presence» Saxo Tenor,"<p>La Drake Presence Masters Series es fruto del gusto de <strong>Jerry Bergonzi</strong> por las antiguas <strong>Selmer Soloist Short Shank</strong> que utilizaron saxofonistas como <strong>Joe Henderson</strong>.&nbsp;</p><p>Sonido rico y profundo.</p><p>Basada en la boquilla de Joe Henderson con cámara de herradura ""U"" y paredes planas pero optimizada con aberturas más grandes.&nbsp;</p><p>Hecha de resina especial ""<strong>Vintage Resin</strong>"" exclusiva y patentada por Drake.</p><p>&nbsp;</p><p>Cada boquilla está terminada a mano&nbsp;por <strong>Aaron Drake</strong>.</p><p>Incluye abrazadera, boquillero, funda de terciopelo y caja de resina.</p>",c7f112_fa0fd4d7ec8443339f062493d0f8b8f5~mv2.jpg;c7f112_7cb6e93803cc480bb8d03e140701b9ee~mv2.jpg;c7f112_7a21a9b4697748dfbff3a57c29d56fcd~mv2.jpg;c7f112_6209667b156942bd8201e21be41180a4~mv2.jpg;c7f112_fd4c0b4ad425490c8656e177519ba7fd~mv2.jpg,Boquillas Saxo Tenor,,,425.0,,true,PERCENT,0.0,InStock,,,Abertura,DROP_DOWN,7*;7**;8;8*;9*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drake
product_ef9a6092-1b4e-d386-b31a-70ec2b4fc29a,Variant,,,,,,,,,true,,,InStock,,,,,7**,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ef9a6092-1b4e-d386-b31a-70ec2b4fc29a,Variant,,,,,,,,,true,,,InStock,,,,,9*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ef9a6092-1b4e-d386-b31a-70ec2b4fc29a,Variant,,,,,,,,,true,,,InStock,,,,,7*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ef9a6092-1b4e-d386-b31a-70ec2b4fc29a,Variant,,,,,,,,,true,,,InStock,,,,,8*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ef9a6092-1b4e-d386-b31a-70ec2b4fc29a,Variant,,,,,,,,,true,,,InStock,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6747d3e7-2ca3-8aef-bb9b-1d9bc1a8dda0,Product,Boquilla Drake «Vintage Resin Reso» Saxo Tenor,"<p>Cada boquilla está terminada a mano&nbsp;por Aaron Drake.</p><p>Incluye abrazadera, boquillero, funda de terciopelo y caja de resina.</p><p>&nbsp;</p><p>Este nuevo modelo de boquilla para saxofón tenor está inspirado en la&nbsp;boquilla vintage de <strong>Otto Link</strong> ""Reso Chamber"". Tiene una cámara significativamente más grande que cualquiera de los otros modelos de <strong>Aaron Drake</strong>, que combinado con el rollover y sus railes, ofrece una resonancia única que no se encuentra en otros diseños de boquillas. Es una boquilla ideal para&nbsp;intérpretes de jazz, con una respuesta clara e inmediata y un hermoso timbre oscuro.&nbsp;</p><p>&nbsp;</p>",c7f112_ee631ffd9009432f9114886faeefc4a8~mv2.jpg;c7f112_4d4be599189f4a3f9ed5cf5e34392b86~mv2.jpg;c7f112_e8aa5bbb19b4483783171a3a566aced8~mv2.jpg,Boquillas Saxo Tenor,,,365.0,,true,PERCENT,0.0,InStock,,,Abertura,DROP_DOWN,6;7;7*;8;8*;9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drake
product_6747d3e7-2ca3-8aef-bb9b-1d9bc1a8dda0,Variant,,,,,,,,,true,,,InStock,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6747d3e7-2ca3-8aef-bb9b-1d9bc1a8dda0,Variant,,,,,,,,,true,,,InStock,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6747d3e7-2ca3-8aef-bb9b-1d9bc1a8dda0,Variant,,,,,,,,,true,,,InStock,,,,,7*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6747d3e7-2ca3-8aef-bb9b-1d9bc1a8dda0,Variant,,,,,,,,,true,,,InStock,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6747d3e7-2ca3-8aef-bb9b-1d9bc1a8dda0,Variant,,,,,,,,,true,,,InStock,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_6747d3e7-2ca3-8aef-bb9b-1d9bc1a8dda0,Variant,,,,,,,,,true,,,InStock,,,,,8*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_c3cc45e7-8b33-204a-9fd2-03876b5fcb47,Product,Saxo tenor Júpiter STS-787 - Usado,"<p>Saxo tenor Júpiter STS-787&nbsp;</p><p>Made in Taiwán - Usado</p><p>Lacado impecable</p><p>Calibrado - Listo para tocar</p><p>Con estuche rígido ligero tipo mochila, con la forma del saxo</p>",c7f112_2f98ed20061541f6953cf56a0d2e32de~mv2.jpg;c7f112_3ba59a7678194c0dbba6eee55072c829~mv2.jpg;c7f112_6ea3489a938f4ff787663b20d9e5361f~mv2.jpg;c7f112_c77a9d2338384d4f9498c51f2a89fb51~mv2.jpg;c7f112_08fa87cb143e4ebfa454387861107ff1~mv2.jpg;c7f112_39764c351c3944ad88ddc8c428d6d689~mv2.jpg,Saxo tenor Segunda Mano,,Vendido ,750.0,,false,PERCENT,0.0,OutOfStock,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Júpiter
product_e865fe4b-d6ef-17ad-c828-98b921329572,Product,Saxo soprano Yamaha YSS-475-2 Como nuevo,<p><strong>Saxo soprano Yamaha YSS-475-2</strong></p><p>En excelente estado - como nuevo</p><p>Estuche original Yamaha tipo mochila</p><p>Boquilla y accesorios originales Yamaha</p><p>Serie 041xxx</p><p>&nbsp;</p><p>&nbsp;</p>,c7f112_da2a6bd8650844e3b053cd1f25bb4203~mv2.jpg;c7f112_aac22c22996541a7960f32c9749302bb~mv2.jpg;c7f112_48c7edf88ee8476cb80c0e10bcd533b0~mv2.jpg;c7f112_450f53ec1a064ebca683807f15629e1b~mv2.jpg;c7f112_a5a171efaf3f4728b66c6bbec21f3428~mv2.jpg;c7f112_016447b9a78743ada6b1cd9b6adac925~mv2.jpg;c7f112_4d3f493a0f684d4b9e9ad066260de75f~mv2.jpg;c7f112_662049fb862143259e08a17968c110ef~mv2.jpg;c7f112_86d41363ab7a4d4f8e38990161a7cbe4~mv2.jpg;c7f112_17060498b0264093945da4f176218809~mv2.jpg,Instrumentos Segunda Mano;Saxo soprano Segunda Mano,,Vendido,1400.0,,true,PERCENT,0.0,OutOfStock,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yamaha
product_114704fe-ddcc-2b58-b0ee-d752de3280a8,Product,"Boquilla Drake ""Master Series Metal Sanborn"" saxo alto","<p>En 2014 David encargó a Aaron que le hiciera una boquilla a medida que estuviera a la altura de sus exigencias; ya sea en el&nbsp;<strong>escenario</strong>&nbsp;o en el&nbsp;<strong>estudio de grabació</strong>n. El modelo Aaron Drake David Sanborn Signature ha superado las expectativas ampliamente.&nbsp;</p><p>Cada boquilla del modelo&nbsp;<strong>Sanborn</strong>&nbsp;está fresada con precisión y meticulosamente acabada a mano para ser una reproducción exacta de la boquilla Drake del propio David, con la que ha estado actuando exclusivamente desde 2014.&nbsp;</p><p>Diseño</p><p>Este diseño de&nbsp;<strong>Aaron Drake</strong>&nbsp;fue realizado en&nbsp;colaboración directa con David Sanborn, e influenciado por varios de los diseños anteriores de Drake. También se inspira en algunas de las&nbsp;<strong>boquillas vintage</strong>&nbsp;más queridas de Sanborn. El resultado es una boquilla que ayudó a escribir el siguiente capítulo del&nbsp;<strong>genuino sonido Sanborn</strong>, y que ahora puede ayudarte a escribir tu propia historia.&nbsp;</p><p>Proceso</p><p>Cada pieza está hecha a mano. Tras el fresado, se realiza un extenso trabajo manual en la pieza en bruto. La cámara, el&nbsp;baffle y el revestimiento se trabajan a mano y se terminan con tolerancias exactas. El resultado es una boquilla que ofrece una consistencia total con un arte impecable.&nbsp;&nbsp;</p><p>Especificaciones</p><p>El modelo Sanborn incorpora un diseño de&nbsp;baffle de tres niveles con una cámara Venturi media. Está disponible en tres aperturas: 6 (.080″), 7 (.085″) y 8 (.090″). Todas las proporciones de la boquilla y el contorno del bafle se ajustan para cada apertura de la punta para asegurar una total consistencia en la sensación de ejecución.&nbsp;&nbsp;</p><p><strong>David Sanborn toca personalmente la apertura número 8.</strong></p><p>Sonido</p><p>La boquilla presenta una&nbsp;<strong>respuesta muy inmediata</strong>&nbsp;y un ataque preciso, con la cantidad justa de resistencia para desarrollar un rico color tonal y permitir una total&nbsp;<strong>libertad de expresión</strong>. Es excepcionalmente libre de soplar y permite al intérprete emplear una gama completa de dinámicas, desde la parte&nbsp;grave hasta la&nbsp;aguda del instrumento. Es una&nbsp;<strong>boquilla potente</strong>, con una&nbsp;<strong>afinación&nbsp;impecable</strong>&nbsp;y un sonido centrado. El sonido completo y rico que presenta la boquilla Drake Sanborn Signature supera con creces el de otras boquillas&nbsp;similares.</p><p>Cada boquilla tiene un acabado satinado bañado en plata y grabado con un número de serie único.&nbsp; Producción limitada.&nbsp;</p><p>Incluye la ligadura Drake ""Quad-Point"",&nbsp;boquillero Drake,&nbsp;abrazadera Rovner, la funda de terciopelo y el estuche de transporte.</p><p>Acerca de la&nbsp;abrazadera ""Quad-Point"" de Drake</p><p>La&nbsp;abrazadera Drake ""Quad Point"" está diseñada a medida para la nueva boquilla de David Sanborn para que se sitúe cerca del extremo de la tabla, la colocación característica de Dave. Esta posición de la&nbsp;abrazadera permite la activación completa de la fibra de la caña y maximiza la resonancia y la capacidad de respuesta. El Quad Point se refiere a 4 puntos de contacto en la caña. Probado y aprobado por David Sanborn.</p><p>Historia del desarrollo de la boquilla de David Sanborn</p><p>En 2013 David me invitó a reunirme después de su concierto en San Antonio Texas.&nbsp; David expresó su necesidad de una boquilla que pudiera reemplazar la boquilla que tocó durante muchos años.&nbsp; A partir de esta reunión inicial empecé a hacer prototipos de boquillas para que David las probara, y en varios meses dimos con un diseño que le gustaba a David.&nbsp; No solo le gustaba, sino que era una boquilla que podía ser su pieza número uno.&nbsp; En 2014 Dave cambió y empezó a tocar exclusivamente con su boquilla Drake.&nbsp;&nbsp;</p><p>Han pasado varios años desde entonces, y ahora David y yo hemos decidido ofrecer esta boquilla como el modelo David Sanborn.</p>",c7f112_b634c744f9cc4b88b578ec4ccce50367~mv2.jpg;c7f112_1485005664d04f678108095b539690d4~mv2.jpg;c7f112_93acb1f13f5b4f1987af2e19fc46f593~mv2.jpg;c7f112_78af395e3c5046c392b3136a80fd5e0a~mv2.jpg;c7f112_6aa89d4019d34327af9e1032f7fc4dc0~mv2.jpg,,,,760.0,,false,PERCENT,0.0,InStock,,,Abertura,DROP_DOWN,6;7;8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drake
product_114704fe-ddcc-2b58-b0ee-d752de3280a8,Variant,,,,,,,,,false,,,InStock,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_114704fe-ddcc-2b58-b0ee-d752de3280a8,Variant,,,,,,,,,false,,,InStock,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_114704fe-ddcc-2b58-b0ee-d752de3280a8,Variant,,,,,,,,,false,,,InStock,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0480d0ea-1492-6da3-3349-a2dd8b518a1e,Product,"Boquilla Drake ""Bebop Classic Vintage Resin"" saxo alto","<p>Este diseño de boquilla encarna las características de diseño acústico de la era bebop.&nbsp; Charlie Parker y Sonny Stitt inmediatamente vienen a la mente cuando tocas esta boquilla.&nbsp; Las características incluyen un rollover baffle, paredes laterales internas planas, una ventana alargada y una cámara mediana.&nbsp; El ataque es inmediato y nítido, y el sonido del núcleo es directo y completo.&nbsp;</p><p>&nbsp;</p><p>Cada boquilla está hecha a mano por Aaron Drake a partir de nuestro innovador material Vintage Resin.</p><p>&nbsp;</p><p>-&nbsp; Incluye abrazadera, boquillero, funda de terciopelo y caja de resina.</p>",c7f112_4656606ec15245feb8f4ebd9658276bb~mv2.jpg;c7f112_97bf7e309b2e4e5fb81041296eb621bf~mv2.jpg;c7f112_80bd7f074a4449949b2485edb4747904~mv2.jpg;c7f112_d66f5c67179d4718ac27688cddf7c8ef~mv2.jpg,Boquillas Saxo Alto,,,325.0,,true,PERCENT,0.0,InStock,,,Abertura,DROP_DOWN,6;7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drake
product_0480d0ea-1492-6da3-3349-a2dd8b518a1e,Variant,,,,,,,,,true,,,InStock,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0480d0ea-1492-6da3-3349-a2dd8b518a1e,Variant,,,,,,,,,true,,,InStock,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0df01c5c-5fb6-42c4-7dd7-fcb877774e13,Product,"Boquilla Drake ""Master Series Phil Woods"" saxo alto","<p>Esta boquilla es una réplica casi idéntica de la boquilla que Phil Woods tocó durante más de 40 años.&nbsp; La geometría esencial de la boquilla es idéntica a la boquilla de Phil, y tiene el gran ambiente característico de uno de los mayores sonidos de saxofón alto que el mundo ha conocido!&nbsp;&nbsp;</p><p>Hay un nivel cómodo de resistencia equilibrado con una libertad y facilidad de emisión a través de todo el registro.&nbsp; Una verdadera experiencia para tocar y explorar su&nbsp;potencial.&nbsp;</p><p>&nbsp;</p><p>Cada boquilla Phil Woods está hecha a mano por Aaron Drake y está terminada con un número de serie.&nbsp;</p><p>&nbsp;</p><p>-&nbsp; Incluye abrazadera, boquillero, funda de terciopelo y caja de resina.</p>",c7f112_b569bbb766ec48a293bc2dcf326fe0d9~mv2.jpg;c7f112_c8567243d7844c909f9e23cdab45a8e1~mv2.jpg;c7f112_35b7d9d2f47c459587499b310a53aaad~mv2.jpg,Boquillas Saxo Alto,,,400.0,,true,PERCENT,0.0,InStock,,,Abertura,DROP_DOWN,5;6;7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drake
product_0df01c5c-5fb6-42c4-7dd7-fcb877774e13,Variant,,,,,,,,,true,,,InStock,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0df01c5c-5fb6-42c4-7dd7-fcb877774e13,Variant,,,,,,,,,true,,,InStock,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_0df01c5c-5fb6-42c4-7dd7-fcb877774e13,Variant,,,,,,,,,true,,,InStock,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_16c70914-b7b0-2a77-1f57-6955d53b7558,Product,"Boquilla Drake ""New Era"" Saxo soprano","<p>Independientemente del estilo de música: latin, jazz, funk, R&amp;B, pop, ... este innovador nuevo modelo de saxo soprano ofrece potencia, estabilidad y matices. El diseño de&nbsp;cámara mediana junto con un innovador diseño de baffle ofrecen la potencia para proyectar mientras brinda una gran riqueza de armónicos y estabilidad de afinación.</p><p>&nbsp;</p><p>Cada boquilla está hecha a mano por encargo de Aaron Drake.</p><p>&nbsp;</p><p>-&nbsp; Incluye abrazadera, boquillero, funda de terciopelo y caja de resina.</p><p>&nbsp;</p><p>Abertura 0.65</p>",c7f112_28dfe64028ba432cbed2e869c38a3a51~mv2.jpg;c7f112_e46e9e662914449ba3c7cbb3e7bb11be~mv2.jpg,Boquillas Saxo Soprano,,,330.0,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Drake
product_1536fd73-ecdd-b1b7-1b77-10c215e05e40,Product,Trompeta Bach TR-300 Silver USA - Usada,"<p><strong>Trompeta Bach TR-300 Plateada</strong></p><p>Made in USA - Usada</p><p>En excelente estado, sin golpes</p><p>Estuche rígido original Bach</p><p>Boquilla Bach 7c</p><p>&nbsp;</p>",c7f112_53587a410b3e404081763bcb6c4d79a1~mv2.jpg;c7f112_e1dc71945402457598bbc5e5d8c0bc1c~mv2.jpg;c7f112_a14bed8875e1406186eaeb4ecf2833cf~mv2.jpg;c7f112_506cc29d41cf4595b217db1a4ab916e9~mv2.jpg;c7f112_e17c803b1f8b4a6bbaf9f178ef352964~mv2.jpg;c7f112_82259da18c564291bd01a986d34bde2a~mv2.jpg;c7f112_60f2f86608fa4c59ab52b5a31ea2ec32~mv2.jpg,Instrumentos Segunda Mano;Trompeta Segunda Mano,,Vendida,650.0,,true,PERCENT,0.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bach
product_aa06e650-4fba-ac45-a07c-a20367e1b156,Product,Clarinete Yamaha YCL-26-II Japón - Usado,<div><strong>Clarinete Yamaha YCL-26II</strong></div><div>Segunda mano - Fabricado en Japón</div><p>Superior al actual YCL-255 hecho en China</p><p>Estuche original Yamaha</p><p>Boquilla original Yamaha</p><p>Calibrado y listo para tocar.</p>,c7f112_a668a30bc6b944d78df86d38094a2901~mv2.jpg;c7f112_9287d6f018a6456698a20b6e7ee6e9c1~mv2.jpg;c7f112_dc6f7172f8544c4fb43745aa57470135~mv2.jpg;c7f112_c96504ee1eeb4ff8a1d0b2389fc0cce9~mv2.jpg;c7f112_44ebdee52af8428ba50b9373bd6c736c~mv2.jpg;c7f112_ff2eed97d7914c4db6f278775813545e~mv2.jpg,Clarinete Segunda Mano,,Vendido ,320.0,,false,PERCENT,0.0,OutOfStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yamaha
product_674c2d05-902a-7295-329e-3383cc7ef34c,Product,Saxo alto Conn New Wonder 121xxx,"<p><strong>Saxo alto Conn ""New Wonder""</strong></p><p>Serie 121xxx</p><p>El clásico sonido vintage. Fabricado en USA en 1923.</p><p>La oportunidad de tener un saxo profesional a un precio menor&nbsp;a un Yamaha de estudiante.</p><p>Plateado original.&nbsp;Calibrado y listo para tocar.</p>",c7f112_f13b0c1bb119474e87a0909ecac98208~mv2.jpg;c7f112_6b263c0e238e4fcea0cb5fcf572b280a~mv2.jpg;c7f112_1ba6fe782abb4916824bb0f79f938951~mv2.jpg;c7f112_11d4d58430f24c7f9ff91a46262c05dc~mv2.jpg;c7f112_1bafb9f8bfb44a7aa932b921964dca18~mv2.jpg;c7f112_09f38f66e92340d28d1aff59b9a47553~mv2.jpg;c7f112_b90692f273c643dc9985718c58c27c80~mv2.jpg,Instrumentos Segunda Mano;Saxo alto Segunda Mano,,Vendido ,900.0,,false,PERCENT,0.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conn
product_92ce585c-872c-1d6c-7816-594db2bd9afb,Product,Saxo alto Martin Committee III 219xxx,<p>Saxo alto Martin Committee III</p><p>Serie 219xxx</p><p>El más cotizado de los vintage americanos de la fábrica Martin.</p><p>El clásico sonido vintage. Fabricado en USA en 1963</p><p>Incluye estuche.</p><p>Calibrado y listo para tocar. Zapatillas nuevas.</p>,c7f112_04309401f07d461b9d9f566701336d84~mv2.jpg;c7f112_088cc0c5f9d044deb7f4cda379d3a123~mv2.jpg;c7f112_a699319b959244f6a4ed6fbfb764407a~mv2.jpg;c7f112_8f18f5d5f61a469db3360dc0c0d15163~mv2.jpg;c7f112_a85a2fefc0be44948f9bc14244ed077f~mv2.jpg,Instrumentos Segunda Mano;Saxo alto Segunda Mano,,Vendido ,1900.0,,true,PERCENT,0.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Martin
product_fa8510d1-850b-f53e-6a5e-d88ecdd81cd4,Product,Sordina P&H London Plunger para Trompeta,"<p><strong>Sordina P&amp;H London Plunger para Trompeta&nbsp;</strong></p><p>&nbsp;</p><p>Efecto ""Doo-Wah"".</p><p>Material: Goma flexible</p><p>Fabricada en Reino Unido</p>",c7f112_998d706fb2b040be96cfd74a2b6386fd~mv2.jpg,Sordinas,,,26.7,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P&H
product_b81d3f84-6551-2e1e-4758-4f6ab3fad9a9,Product,"Sordina Jo-Ral ""Bubble"" para Fliscorno","<p><strong>Sordina Jo-Ral ""Bubble"" para Fliscorno</strong></p><p>Modelo 10C Flugelhorn</p><p><br>Fabricada en aluminio y cobre</p><p>Vías interiores regulables</p>",c7f112_a8fd5fcb4908447faba7d37afe1c57fd~mv2.jpg,Sordinas,,,150.0,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jo-Ral
product_b90c405d-4ca9-70c2-6a6a-9f320d7d1307,Product,"Sordina Harmon ""Bubble"" para Trompeta o Corneta","<p><strong>Sordina Harmon ""Bubble"" para Trompeta o Corneta</strong></p><p><br>Fabricada en aluminio.</p><p>Gran sonido BeBop</p><p>Ideal para grupos de jazz</p>",c7f112_3d1fa39d7cb34313a0feba6fa7bf1d6b~mv2.jpg,Sordinas,,,57.6,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmon
product_66e7ca58-acc3-e825-3117-b7ad885c0724,Product,"Sordina Humes & Berg ""Swish Wha"" para Trompeta o Corneta","<p><strong>Sordina Humes &amp; Berg ""Swish Wha"" 241</strong></p><p><strong>New Stone Lined series</strong><br><br>Fabricada en aluminio.<br>Tubo extensible</p>",c7f112_6048587abdee458e99881ec52ed82f5c~mv2.jpg,Sordinas,,Entrega en 5-7 días,89.0,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Humes & Berg
product_2bdd0aa0-86a3-1ca7-421e-1853d8da2d94,Product,Trompeta King 601W DIPLOMAT,"<p><strong>Trompeta King 601W DIPLOMAT en Sib</strong></p><p>La Trompeta ""King"" 601W Diplomat es un instrumento de categoría, te ofrece prestaciones normalmente reservadas para trompetas con un precio mucho mayor. Tiene un equilibrio de registro importante, un timbre suave, preciso y bonito, y un agudo cristalino. Es una trompeta con pistones monel que dan una respuesta muy cómoda y fiable.</p><p>&nbsp;</p><ul>	<li>Tudel .462"" = 11,73 mm</li>	<li>Campana Ø 4 7/8"" = 124 mm</li>	<li>Campana en latón</li>	<li>Tudel de latón dorado</li>	<li>Pistones Monel</li>	<li>Apoyo para el pulgar sobre la 1ª válvula, apoyadedo regulable en la 3ª válvula</li>	<li>Incluye boquilla</li>	<li>Estuche de madera con forma</li>	<li>Lacada</li></ul>",c7f112_9f8fc4f35d0f4b89b4047300dc0665f3~mv2.jpg,Destacados;Trompeta,,,1090.0,,true,PERCENT,0.0,OutOfStock,2.0,,,,,,,,,,,,,,,,,,,,POLÍTICA DE ENVÍOS,"<p>Envío gratuito a toda España peninsular.</p>

<p>Consultar costo de envío a otros destinos.</p>

<p>Enviamos a todo el mundo.</p>
",,,,,,,,,,,,,,,,,King
product_40dc6abd-9b20-fc3a-ccfa-08c013a3039b,Product,"Saxo tenor Conn 10M ""Naked Lady"" 350xxx","<p>Saxo tenor Conn 10M ""Naked Lady""</p><p>Serie 350xxx</p><p>Gran sonido, típico de estos saxos americanos vintage tan buscados.</p><p>&nbsp;</p>",c7f112_420d3c95ad484d63966e7951bb32a067~mv2.jpg;c7f112_bbb35ac4afec477ab79b8e3a283458dd~mv2.jpg;c7f112_27da91955dcf42a7ac710d4697eb9230~mv2.jpg;c7f112_cbd59c01b7c74750b7e45fba93d0f3ff~mv2.jpg;c7f112_187ed8e2559e4f4a82cbc5e891b1b5e5~mv2.jpg,Instrumentos Segunda Mano;Saxo tenor Segunda Mano,,Vendido,3000.0,,true,PERCENT,0.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Conn
